product_id,pdt_name,product_code,unit,specification,acquire_channel,old_code
9490,灯珠/2835/红0.5W铜/CSA32BB(圆杯),x1738859038,pcs,"",采购,3010112074
9493,灯珠/2835/黄光0.5W/CSA32BB(圆杯),x1738859817,pcs,"",采购,3010116074
3652,灯珠/2835/冷白0.3W/C3CA-H41(HSG),x1738858518,pcs,--,采购,3010134056
9492,灯珠/G2835UW60-S暖白,x1738859659,pcs,--,采购,""
10486,焊线半成品/6114/绿/G.LIGHT,x1745032130,pcs,--,委外,""
10487,焊线半成品/6114/蓝/G.LIGHT,x1745032141,pcs,--,委外,""
10488,焊线半成品/6114/粉/G.LIGHT,x1745032155,pcs,--,委外,""
10494,贴片半成品/6114/蓝/G.LIGHT,x1745032278,pcs,--,委外,""
10495,贴片半成品/6114/粉/G.LIGHT,x1745032289,pcs,--,委外,""
11525,注塑半成品/6代/暖白/HEGOCOM,x1754624467,pcs,"",自制,""
9487,灯珠/2835/冷白0.5W/耐高温/25000K/13/60-65LM/CSA29AB(方杯),x1738858620,pcs,"",采购,3010164077
9085,注塑模组/5代/暖白,x1736152830,pcs,"",自制,""
10489,贴片半成品/6114/白/G.LIGHT,x1745032196,pcs,--,委外,""
9086,贴片半成品/5代/暖白,x1736152879,pcs,"",委外,""
11635,低压漫反射-渠道款单电阻-920*13*0.6-1030芯片-11000K-SEOUL,x1755140559,PCS,"",采购,""
9088,注塑半成品/5代/暖白,x1736152930,pcs,"",自制,""
10490,贴片半成品/6114/暖白/G.LIGHT,x1745032225,pcs,--,委外,""
9521,超声波模组/6818光学透镜/4000k/三星灯珠,x1739431821,pcs,--,采购,""
2872,注塑模组/5代/红,x1736153797,pcs,--,自制,1020604000
9090,贴片半成品/5代/红,x1736153893,pcs,"",委外,""
9092,注塑半成品/5代/红,x1736153985,pcs,"",自制,""
9093,贴背胶半成品/5代/红,x1736154061,pcs,"",委外,""
12882,无感绕线电阻/0.25Ω/3W±1%/编带,x1773716466,pcs,"",采购,""
11527,贴片半成品/6代/暖白/HEGOCOM,x1754624487,pcs,"",委外,""
12883,高频电解电容/1500uF/16V(21VF)/±20%/-40-+105℃/10*17mm/导针型/P=5mm/脚长3.5mm,x1773717859,pcs,"",采购,""
9095,PVC/21P/蓝,x1736154569,g,"",采购,3070315006
10491,贴片半成品/6114/红/G.LIGHT,x1745032240,pcs,--,委外,""
11636,洗墙灯/24V-38*22*0.5M-12W/4000K中性光,x1755140614,pcs,--,采购,""
3660,灯珠/2835/冷白0.5W铜/10000-13000K/55-60LM/3.0-3.2V/C2YX,x1738858402,pcs,--,采购,3010104045
10492,贴片半成品/6114/黄/G.LIGHT,x1745032251,pcs,--,委外,""
8898,灯珠/2835/白0.5W/铜/12000-15000K/3.0-3.2/55-60LM/C2,x1735541273,pcs,C2,采购,3010104008
9087,焊线半成品/5代/暖白,x1736152899,pcs,"",自制,""
9089,贴背胶半成品/5代/暖白,x1736152950,pcs,"",委外,""
9091,焊线半成品/5代/红,x1736153932,pcs,"",自制,""
10493,贴片半成品/6114/绿/G.LIGHT,x1745032265,pcs,--,委外,""
8891,灯珠/2835/点粉黄0.5W/铜/3.0-3.2,x1735536869,pcs,35-40LM/1024/兆驰,采购,3010116010
3751,灯珠/2835/黄+冰蓝3V/H-S2835-H20/C5W5A008-00-2*03030SC,x1738859872,pcs,--,采购,3010171089
11638,低压漫反射-渠道款单电阻-920*13*0.6-1030芯片-11000K-MEGA,x1755140987,PCS,"",采购,""
11528,线路板/BR10797A/1代/3L1R/0.63/15铜/竖电阻/HEGOCOM,x1754638718,PCS,"",采购,""
11530,注塑模组/7015/白/SEOUL,x1754640221,pcs,"",自制,""
11531,贴背胶半成品/7015/白/SEOUL,x1754640313,pcs,"",委外,""
12884,镶件/7314/POWER,x1773812517,pcs,--,采购,""
9496,灯珠/5054/蓝光0.5W/CSA32BB(圆杯),x1738860273,pcs,--,采购,3010118074
3727,灯珠/2835/粉红0.5W/C9YX（1代/6代/2代/5代）,x1738859260,pcs,--,采购,3010123015
6764,线路板/HH8205/5代0.67/3L1R/竖电阻,x1745042241,pcs,--,采购,3032603116
3778,灯珠/5054/冷白0.5W铁/C2YX（滴胶白0.5）,x1738860851,pcs,--,采购,3010224008
9096,注塑半成品/5代/白/MODI,x1736155426,pcs,MODI 镶嵌,自制,""
9097,贴背胶半成品/5代/白/MODI,x1736155482,pcs,"",委外,""
11637,洗墙灯/24V-38*22*0.3M-6W/4000K中性光,x1755140740,pcs,--,采购,""
11529,线路板/BR11085A/7015/3L1R/0.8/15铜/竖电阻,x1754640009,PCS,"",采购,""
6311,穿卡槽半成品/5054-7211纸3L4R/粉0.2WYX/SENATOR,2041425052,pcs,--,委外,
6312,穿卡槽半成品/5054-7211纸3L4R/红/LUX,2041444085,pcs,--,委外,
6313,穿卡槽半成品/5054-7211纸3L4R/红/TURBO,2041444020,pcs,--,委外,
6314,穿卡槽半成品/5054-7211纸3L4R/红0.2W/Startech,2041441074,pcs,--,委外,
6315,穿卡槽半成品/5054-7211纸3L4R/红0.2WMLS/ABNER,2041437011,pcs,--,委外,
6316,穿卡槽半成品/5054-7211纸3L4R/红0.2WMLS/AIu one,2041437063,pcs,--,委外,
12885,A25B25半灌胶电源内盒400W-12V/12*5.5*21cm/两头插带手指位/JY标（ZY）,x1773815958,PCS,"","",""
12886,A25B25半灌胶电源外箱400W/57*43.6*26.7CM/JY标（ZY）(1*40),x1773816029,PCS,"","",""
9498,灯珠/2835/正白1W/RA80-双晶-3v并联,x1738860801,pcs,--,采购,""
9497,灯珠/2835/1W双晶8000-8500k/RGCHCHC1025,x1738860761,pcs,--,采购,3010165076
11639,注塑模组/1代6013/暖白/A,x1755143827,pcs,--,自制,""
9098,注塑模组/5代/白/MODI,x1736155532,pcs,定制彩色标贴和外箱,自制,""
11532,注塑半成品/7015/白/SEOUL,x1754640340,pcs,"",自制,""
11640,焊线半成品/1代6013/暖白/A,x1755143837,pcs,"",自制,""
11533,焊线半成品/7015/白/SEOUL,x1754640350,pcs,"",自制,""
6317,穿卡槽半成品/5054-7211纸3L4R/红0.2WMLS/CL,2041437010,pcs,--,委外,
6319,穿卡槽半成品/5054-7211纸3L4R/红0.2WMLS/MERDAS,2041437069,pcs,--,委外,
9099,外箱/60*26.5*26cm/5代/MODI,x1736155948,pcs,"",采购,3110446051
11534,贴片半成品/7015/白/SEOUL,x1754640364,pcs,"",委外,""
6320,穿卡槽半成品/5054-7211纸3L4R/红0.2WMLS/P,2041437068,pcs,--,委外,
6321,穿卡槽半成品/5054-7211纸3L4R/红0.2WMLS/SENATOR,2041437052,pcs,--,委外,
6322,穿卡槽半成品/5054-7211纸3L4R/红0.2WMLS/SSA,2041437009,pcs,--,委外,
11641,贴片半成品/1代6013/暖白/A,x1755143845,pcs,--,委外,""
11536,注塑模组/7015/暖白/SEOUL,x1754640488,pcs,"",自制,""
11642,注塑半成品/1代6013/暖白/A,x1755143854,pcs,--,自制,""
10496,外箱/50*26.5*14cm/5代/G.LIGHT(2000装）,x1745042814,pcs,2000装,采购,""
6318,穿卡槽半成品/5054-7211纸3L4R/红/LUMEN,x1763707433,pcs,--,委外,2041437051
10441,注塑半成品/5代/黄/G.LIGHT,x1745031006,pcs,--,委外,""
9100,注塑模组/5代/白/ECO,x1736156607,pcs,"",自制,""
9101,贴背胶半成品/5代/白/ECO,x1736156642,pcs,"",委外,""
9102,注塑半成品/5代/白/ECO,x1736156666,pcs,"",自制,""
9104,贴片半成品/5代/白/ECO,x1736156726,pcs,"",委外,""
2463,低压侧光源/正白,x1738913804,pcs,--,自制,1020803026
7923,贴背胶半成品/低压侧光源/正白,x1738913919,pcs,--,委外,2050803000
4242,焊线半成品/低压侧光源/正白,x1738913971,pcs,--,自制,2021628000
6323,穿卡槽半成品/5054-7211纸3L4R/绿0.1WYX/ABNER,2041438011,pcs,--,委外,
6324,穿卡槽半成品/5054-7211纸3L4R/绿0.1WYX/AIu one,2041438063,pcs,--,委外,
6325,穿卡槽半成品/5054-7211纸3L4R/绿0.1WYX/CL,2041438010,pcs,--,委外,
6326,穿卡槽半成品/5054-7211纸3L4R/绿0.1WYX/LUMEN,2041438051,pcs,--,委外,
6327,穿卡槽半成品/5054-7211纸3L4R/绿0.1WYX/MERDAS,2041438069,pcs,--,委外,
6328,穿卡槽半成品/5054-7211纸3L4R/绿0.1WYX/P,2041438068,pcs,--,委外,
6329,穿卡槽半成品/5054-7211纸3L4R/绿0.1WYX/SENATOR,2041438052,pcs,--,委外,
11643,贴背胶半成品/1代6013/暖白/A,x1755143862,pcs,--,委外,""
12887,PCBA半成品/MC073/智能B25-24V-400W,x1773819546,pcs,"",自制,""
11537,贴背胶半成品/7015/暖白/SEOUL,x1754640501,pcs,"",委外,""
11538,注塑半成品/7015/暖白/SEOUL,x1754640515,pcs,"",自制,""
11539,焊线半成品/7015/暖白/SEOUL,x1754640527,pcs,"",自制,""
11540,贴片半成品/7015/暖白/SEOUL,x1754640539,pcs,"",委外,""
6469,线材/12支12/1.8外径/白注绿单线,x1739605665,M,--,采购,3041605016
6616,线路板/2835-6409纸/3L1R/艾上铜,x1738854503,pcs,--,采购,3030103004
10497,外箱/34.5*30*30.5cm/6114/G.LIGHT（2000装）,x1745045927,pcs,2000装,采购,""
11644,S灯带/2835-120D-12V-6mm-白/lq,x1755154484,M,"",采购,""
12888,SMT电源板半成品/MC073/智能B25-24V400W,x1773819605,pcs,"",委外,""
9103,焊线半成品/5代/白/ECO,x1736156702,pcs,"",自制,""
6330,穿卡槽半成品/5054-7211纸3L4R/绿0.1WYX/SSA,2041438009,pcs,--,委外,
10498,注塑模组/低压侧光源/白/G.LIGHT,x1745050015,pcs,--,自制,""
6966,彩盒/28.5*14.5*6.5cm/SSATECH/200装,x1739606263,PCS,"","",3110350031
11542,背胶/55mm*50m/7015/NN红色字符,x1754642287,PCS,"",采购,""
11645,S灯带/2835-120D-12V-6mm-暖白/lq,x1755156296,M,"",采购,""
6598,线路板/2835-6409玻/3L1R/中性铜,x1738854278,pcs,--,采购,3031903006
9105,外箱/60*26.5*21cm/5代ECO/红色字体,x1736157113,pcs,"",采购,3110444045
6617,线路板/2835-6409纸/3L1R/艾上铜 HN,x1738854517,pcs,--,采购,3030103048
12889,AI(机插)电源板半成品/MC073/智能B25-24V400W,x1773819815,pcs,"",委外,""
6331,穿卡槽半成品/5054-7211纸3L4R/绿0.2WYX/AIu one,2041435063,pcs,--,委外,
6332,穿卡槽半成品/5054-7211纸3L4R/蓝0.2W/MERDAS,2041420069,pcs,--,委外,
6333,穿卡槽半成品/5054-7211纸3L4R/蓝0.2W/P,2041420068,pcs,--,委外,
11646,C5028T-15W-28D-12V-8.6MM-IP67-20M ROLL-12000K-SEOUL,x1755184472,M,"",采购,""
10500,注塑半成品/低压侧光源/白/G.LIGHT,x1745050153,pcs,--,自制,""
10499,贴背胶半成品/低压侧光源/白/G.LIGHT,x1745050059,pcs,--,委外,""
11647,C5028T-15W-28D-12V-8.6MM-IP67-20M ROLL-12000K-DSRA,x1755184501,M,"",采购,""
11649,C5028T-15W-28D-12V-8.6MM-IP67-20M ROLL-暖白-DSRA,x1755184539,M,"",采购,""
10502,贴片半成品/低压侧光源/白/G.LIGHT,x1745050267,pcs,"",委外,""
10501,焊线半成品/低压侧光源/白/G.LIGHT,x1745050232,pcs,"",自制,""
11543,注塑模组/2代/暖白/A,x1754645365,pcs,"",自制,""
11651,C5028T-15W-28D-12V-8.6MM-IP67-20M ROLL-黄-DSRA,x1755184561,M,"",采购,""
11653,C5028T-15W-28D-12V-8.6MM-IP67-20M ROLL-绿-DSRA,x1755184590,M,"",采购,""
7796,贴片半成品/6614/白/SSATECH,x1739606949,pcs,--,委外,2014326009(T)
12890,室内电源100W面盖/108*50*5.8mm/冲压竖条形和输入输出字符(氧化哑黑色),x1773824239,PCS,"","",""
9106,注塑模组/5代/暖白/ECO,x1736173744,pcs,"",自制,""
9107,贴背胶半成品/5代/暖白/ECO,x1736173780,pcs,"",委外,""
2935,注塑模组/6614/白/SSATECH,x1739607608,pcs,--,自制,1025901051
11648,C5028T-15W-28D-12V-8.6MM-IP67-20M ROLL-暖白-SEOUL,x1755184518,M,"",采购,""
11547,贴片半成品/2代/暖白/A,x1754645410,pcs,"",委外,""
9112,贴背胶半成品/5代/黄/ECO,x1736173940,pcs,"",委外,2050605090
6778,线路板/HH3458-22/6代/3L1R/1.0/25铜/竖电阻,x1738855547,pcs,--,采购,3031403034
11544,贴背胶半成品/2代/暖白/A,x1754645376,pca,"",委外,""
11650,C5028T-15W-28D-12V-8.6MM-IP67-20M ROLL-黄-SEOUL,x1755184554,M,"",采购,""
11545,注塑半成品/2代/暖白/A,x1754645388,pcs,"",自制,""
9108,注塑半成品/5代/暖白/ECO,x1736173813,pcs,"",自制,""
9111,注塑模组/5代/黄/ECO,x1736173919,pcs,"",自制,""
11652,C5028T-15W-28D-12V-8.6MM-IP67-20M ROLL-绿-SEOUL,x1755184575,M,"",采购,""
8292,贴背胶半成品/6614/白/SSATECH,x1739607638,pcs,--,委外,2052101006(T)
11546,焊线半成品/2代/暖白/A,x1754645399,pcs,"",自制,""
7607,贴片半成品/1代6013/黄,x1773907887,pcs,--,委外,2010930000
2642,注塑模组/1代6013/黄,x1773907939,pcs,--,自制,1020105000
8023,贴背胶半成品/1代6013/黄,x1773907965,pcs,--,委外,2050105000
10504,贴背胶半成品/低压侧光源/暖白/G.LIGHT,x1745052118,pcs,--,委外,""
6922,外箱/62*28*28cm/SIGN WELL,x1747810671,pcs,5000装,采购,""
9525,焊线半成品/6614/白/SSATECH,x1739607762,pcs,--,委外,""
9117,注塑模组/5代/白/30R,x1736174862,pcs,"",自制,""
9118,贴背胶半成品/5代/白/30R,x1736174890,pcs,"",委外,""
9121,贴片半成品/5代/白/30R,x1736175559,pcs,"",委外,""
11654,C5028T-15W-28D-12V-8.6MM-IP67-20M ROLL-粉-SEOUL,x1755184609,M,"",采购,""
11656,C5028T-15W-28D-12V-8.6MM-IP67-20M ROLL-蓝-SEOUL,x1755184641,M,"",采购,""
11658,C5028T-15W-28D-12V-8.6MM-IP67-20M ROLL-冰蓝-SEOUL,x1755184678,M,"",采购,""
8942,线路板/HH6906/高压侧光源/1L/39.6*24.8*1.0mm,x1735626161,pcs,3031613097,采购,3031613097
11661,C5028T-15W-28D-12V-8.6MM-IP67-20M ROLL-红-DSRA,x1755184731,M,"",采购,""
11548,变压器/EQ4020(6+6)/(L≥5mH)ABT055-12V-L,x1754648762,PCS,"","",""
12891,焊线半成品/1代6013/黄,x1773907990,pcs,"",自制,""
4063,焊线半成品/5054-7211纸3L1R/冷白/SE,x1739756479,pcs,--,自制,2022526066
7300,贴片半成品/5054-7211纸3L1R/冷白/SE,x1739756812,pcs,--,委外,2012926082
6531,头尾线/17支10/1.8外径/13cm/黄白并线,x1739757212,pcs,--,采购,3040107010
3674,灯珠/2835/冷白0.5W铜/伟方成,x1738858367,pcs,--,采购,3010104030
9119,注塑半成品/5代/白/30R,x1736174912,pcs,"",自制,""
9120,焊线半成品/5代/白/30R,x1736174955,pcs,"",自制,""
10505,焊线半成品/低压侧光源/暖白/G.LIGHT,x1745052136,pcs,"",自制,""
6334,穿卡槽半成品/5054-7211纸3L4R/蓝0.2W/SSA,2041420009,pcs,--,委外,
6335,穿卡槽半成品/5054-7211纸3L4R/蓝0.2WMLS/ABNER,2041428011,pcs,--,委外,
6336,穿卡槽半成品/5054-7211纸3L4R/蓝0.2WMLS/CL,2041428010,pcs,--,委外,
6337,穿卡槽半成品/5054-7211纸3L4R/蓝0.2WMLS/LUMEN,2041428051,pcs,--,委外,
6338,穿卡槽半成品/5054-7211纸3L4R/蓝0.2WMLS/SENATOR,2041428052,pcs,--,委外,
6339,穿卡槽半成品/5054-7211纸3L4R/黄/LUX,2041445085,pcs,--,委外,
6340,穿卡槽半成品/5054-7211纸3L4R/黄/TURBO,2041445020,pcs,--,委外,
6341,穿卡槽半成品/5054-7211纸3L4R/黄0.2W/MERDAS,2041418069,pcs,--,委外,
11655,C5028T-15W-28D-12V-8.6MM-IP67-20M ROLL-粉-DSRA,x1755184633,M,"",采购,""
10506,贴片半成品/低压侧光源/暖白/G.LIGHT,x1745052148,pcs,"",委外,""
11491,卡布150W电源内盒/5.8*2.6*24.3cm/材质:K5A/E/200g/中性/上插下扣带手指位,x1754562677,pcs,"",采购,""
11657,C5028T-15W-28D-12V-8.6MM-IP67-20M ROLL-蓝-DSRA,x1755184655,M,"",采购,""
11659,C5028T-15W-28D-12V-8.6MM-IP67-20M ROLL-冰蓝-DSRA,x1755184686,M,"",采购,""
2217,注塑半成品/6代/粉,x1773911220,pcs,--,自制,2030708000
6524,线材/17支10/1.8外径/1000米/白单线,x1739759015,M,--,采购,3040103004
10507,注塑半成品/低压侧光源/暖白/G.LIGHT,x1745052174,pcs,--,自制,""
11660,C5028T-15W-28D-12V-8.6MM-IP67-20M ROLL-红-SEOUL,x1755184718,M,"",采购,""
7820,贴片半成品/6代/粉,x1773911234,pcs,--,委外,2011533000
8327,贴背胶半成品/6代/粉,x1773911244,pcs,--,委外,2050708000
2977,注塑模组/6代/粉,x1773911268,pcs,--,自制,1020708000
12892,焊线半成品/6代/粉,x1773911295,pcs,"",自制,""
11549,银龙A半灌胶防雨电源300W-12V,x1754700459,pcs,外尺寸L186*W114*H50mm,自制,""
9122,注塑模组/5代/正白,x1736176484,pcs,"",自制,""
9123,贴背胶半成品/5代/正白,x1736176522,pcs,"",委外,""
9125,焊线半成品/5代/正白,x1736176593,pcs,"",自制,""
9127,注塑模组/5代/白/CATA,x1736176827,pcs,"",自制,""
9128,贴背胶半成品/5代/白/CATA,x1736176861,pcs,"",委外,""
10508,注塑模组/超声波模组/7216-220V-白,x1745198414,pcs,--,采购,""
5962,贴片电阻/360Ω/1206±5%,x1738752985,pcs,--,采购,3020128002
3470,滴胶模组/5054-7211纸3L3R/黄光/VOLT,1013028070,pcs,--,自制,
3709,灯珠/2835/正白0.3W/P9BA-H46(HSG),x1738857380,pcs,--,采购,3010135055
4065,焊线半成品/5054-7211纸3L1R/暖白/SE,x1739760657,pcs,--,自制,2022527066
11510,银龙A半灌胶300W电源内盒/115*55*190mm/材质:K5A/E/200g/中性印刷/上插下扣带手指位,x1754618017,pcs,"",采购,""
9124,注塑半成品/5代/正白,x1736176560,pcs,"",自制,""
9528,穿卡槽半成品/5054-7211纸3L1R/蓝/SE,x1739761098,pcs,--,委外,2041544064
9126,贴片半成品/5代/正白,x1736176607,pcs,"",委外,""
9129,注塑半成品/5代/白/CATA,x1736176884,pcs,"",自制,""
5997,贴片电阻/56Ω/1210/±5%,x1738753093,pcs,--,采购,3020214001
9530,贴片半成品/5054-7211纸3L1R/蓝/SE,x1739761133,pcs,--,委外,2012929082
7024,纸箱/62*30*14.5cm/LED（6114装2500）,x1739761230,pcs,--,采购,3110415013
9001,贴片电阻/30Ω/1206±5%,x1735878986,pcs,--,采购,""
11662,SMT电源板半成品/YS005(Ver01)/联保(照明)12V-60W,x1755222424,pcs,"",委外,""
11550,龙腾半灌胶300W麦拉片/L164*W107*T0.18mm/乳白色PET/防火/阻燃,x1754700957,pcs,"",采购,""
9529,焊线半成品/5054-7211纸3L1R/蓝/SE,x1739761117,pcs,--,自制,2022529066
11664,组装半成品/(联保/照明)12V-60W,x1755222556,pcs,"",自制,""
3781,灯珠/5054/暖白0.2W/YX,x1738859643,pcs,--,采购,3010213017
10509,防水200W/300W/400W麦拉片/L180*W80(含两边折8)*T0.18mm/乳白色PET/防火/阻燃,x1745207031,pcs,"",采购,3140006106
11663,PCBA半成品/YS005(Ver01)/联保(照明)12V-60W,x1755222482,pcs,"",自制,""
9527,滴胶模组/5054-7211纸3L1R/蓝/SE,x1739761060,pcs,--,自制,1012947069
12893,室内电源60W面盖/91.2*35.2*3.7mm/冲压竖条形和输入输出字符(三酸喷砂浅香槟色),x1773914345,PCS,"","",""
10510,SMT电源板半成品/MC026/12V-400W防水电源,x1745207321,pcs,"",委外,""
3732,灯珠/2835/红0.2W铁/MLS （滴胶红铁）,x1738859020,pcs,--,采购,3010109001
10512,SMT电源板半成品/MC026/12V-200W防水电源,x1745207374,pcs,"",委外,""
10514,SMT电源板半成品/MC026/24V-300W防水电源,x1745207398,pcs,"",委外,""
9131,贴片半成品/5代/白/CATA,x1736176944,pcs,"",委外,""
9133,滴胶模组/2835-6409玻3L1R/蓝光/REPSN,x1736178284,pcs,客供灯珠,自制,""
9138,灯珠/2835/蓝光/客供灯珠(REPSN/B-1NSAZ灯珠),x1736178588,pcs,"",客供,""
10516,灯珠/5054/粉光0.5W/CSA32BB(圆杯),x1745207555,pcs,--,采购,3010123074
7749,贴片半成品/5代/白/SAMSUNG,x1739761607,pcs,..,委外,2011426037
8223,贴背胶半成品/5代/白/SAMSUNG,x1739761573,pcs,..,委外,2050601008
11508,组装半成品/银龙A半灌胶12V-300W(300W)防雨电源,x1754617423,pcs,"",自制,""
11509,组装半成品/银龙A半灌胶12V-400W(400W)防雨电源,x1754617459,pcs,"",自制,""
11665,卡布150W电源/外箱/500*280*310mm/K=K/双坑加强130克/中性印刷(1*100台),x1755225952,pcs,"",采购,""
10511,SMT电源板半成品/MC026/12V-300W防水电源,x1745207364,pcs,"",委外,""
11552,C25半灌胶电源内盒400W-12V/11.4*5.4*18.4cm/上插下扣带手指位/中性,x1754705183,PCS,"","",""
10513,SMT电源板半成品/MC026/24V-400W防水电源,x1745207387,pcs,"",委外,""
11553,C25半灌胶电源内盒400W-24V/11.4*5.4*18.4cm/上插下扣带手指位/中性,x1754705368,PCS,"","",""
10515,SMT电源板半成品/MC026/24V-200W防水电源,x1745207409,pcs,"",委外,""
9531,焊线半成品/5代/白/SAMSUNG,x1739763255,pcs,..,委外,2011426037
11551,C25半灌胶400W电源外箱/57*38.5*36CM/K=K/双坑加强130克/中性印刷(1*60台),x1754705077,PCS,"","",""
12894,镀锡铜跳线/Φ2.0*40mm/脚长3.5mm,x1773998390,pcs,"",采购,""
9134,穿卡槽半成品/2835-6409玻3L1R/蓝光/REPSN,x1736178355,pcs,"",委外,""
9135,焊线半成品/2835-6409玻3L1R/蓝光/REPSN,x1736178378,pcs,"",自制,""
9136,贴片半成品/2835-6409玻3L1R/蓝光/REPSN,x1736178411,pcs,"",委外,""
9139,线材/11支14/1.8外径/白蓝并线,x1736178742,m,"",采购,3040803012
6936,外箱/67.5*27*30cm/ABT,x1738766677,pcs,--,采购,3080444023
9143,外箱/67.5*27*30cm/6409/LED印字,x1736179135,pcs,5000装,采购,3080444010
8959,外箱/60*27.5*27.5cm/LED,x1735630399,pcs,1代6013,采购,30804102080
10517,氧化膜电阻/0.19Ω/2W±2%/编带,x1745207547,pcs,"",采购,3090107158
11507,PCBA半成品/MC045(Ver01)/银龙A半灌胶12V-300W,x1754617369,pcs,"",自制,""
11666,C25半灌胶电源外箱400W/57*38.5*36CM/空白面(1*60),x1755226225,PCS,"","",""
6445,端子线（配件）,x1774077203,pcs,--,采购,7017700000
9532,艾上B25-400-12V防雨电源(尺寸L180*W110*H50mm)(艾上标),x1739764630,pcs,"",自制,""
9144,贴片电阻/82Ω/1206±5%,x1736179508,pcs,"",采购,3020117002
9141,卡槽/6409透明/4.7cm/3M灰色印字,x1736178931,pcs,"",采购,3050202000
12895,外露灯/F8灌胶/12v全彩2811三线,x1774077315,pcs,--,采购,""
9028,透镜/8218并线/fortune,x1735890282,pcs,"",采购,3061610000
11667,银龙A半灌胶电源内盒300W-12V/11.5*5.5*19cm/上插下扣带手指位/ADLITE,x1755228080,PCS,"","",""
10518,电解电容/120uF套150uF/400V(510VF)±20%/+105℃/18*32mm/导针型/P=7.5mm/ K脚右弯/脚长3.5mm,x1745214024,pcs,"",采购,3140108099
12896,外露灯/F8灌胶/12v全彩8208四线,x1774077340,pcs,--,采购,""
1960,注塑半成品/2代/正白,x1736222662,pcs,--,自制,2030303000
6913,外箱/60*34*29cm（1代6013）,x1738766341,pcs,--,采购,3080438000
6743,线路板/超级模组1代红/3L1R/5510HH1796,x1738810610,pcs,--,采购,3030903019
10520,变压器/PQ3520/6+6P(纯铜/L≥2mH)(ABT209-EQ3520-24V-T),x1745214512,pcs,"",采购,""
6342,穿卡槽半成品/5054-7211纸3L4R/黄0.2W/P,2041418068,pcs,--,委外,
6343,穿卡槽半成品/5054-7211纸3L4R/黄0.2W/SSA,2041418009,pcs,--,委外,
7910,贴片电阻/5.1Ω/0805±5%,x1735223508,pcs,--,采购,""
11554,镀锡铜跳线/Φ1.5*40mm/脚长3.5mm,x1754710188,pcs,"",采购,""
9533,B25防雨电源内盒400W-12V/11.4*5.4*18.4cm/上插下扣带手指位/艾上,x1739775259,pcs,"",采购,""
3802,灯珠/5054/黄光0.2W/MLS,x1738859886,pcs,--,采购,3010215001
2693,注塑模组/2代/正白,x1736222438,pcs,--,自制,1020303000
8069,贴背胶半成品/2代/正白,x1736222512,pcs,--,委外,2050303000
11668,银龙A半灌胶电源外箱300W/59.5*29.5*24.5CM/ADLITE(1*30),x1755228126,PCS,"","",""
9145,焊线半成品/2代/正白,x1736222705,pcs,"",自制,""
7643,贴片半成品/2代/正白,x1736222744,pcs,--,委外,2011128000
10519,变压器/PQ3520/6+6P(纯铜/L≥2mH)(EQ3520-12V-ABT232-T),x1745214296,pcs,"",采购,3090332695
11670,银龙A半灌胶电源外箱400W/59.5*22*24CM/ADLITE(1*20),x1755228526,PCS,"","",""
6344,穿卡槽半成品/5054-7211纸3L4R/黄0.2W/Startech,2041418074,pcs,--,委外,
1027,低压漫反射/常规0.8单/奇迹之光中性光4000K/1米防水,1060103005,pcs,--,采购,
8925,线路板/HH0796/侧光源/1L2R/42*27.2*1.0mm,x1735616008,pcs,3031608035,采购,3031608035
